RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_INTEREST_AREA_DWELL_TIME
S07,34,C,7941,8093,2590
S07,35,O,326,496,1146
S07,35,C,547,785,967
S07,35,C,799,1265,967
S07,35,C,1291,1551,967
S07,35,O,1607,1781,1146
S07,35,O,1820,2009,1146
S07,35,O,2049,2184,1146
S07,35,C,2229,2491,793
S07,35,C,2516,3045,793
S07,35,O,3073,3484,2634
S07,35,O,3529,3901,2634
S07,35,O,3931,4081,2634
S07,35,O,4107,4781,2634
S07,35,O,4853,5215,934
S07,35,O,5266,5461,934
S07,35,O,5479,5853,934
S07,35,O,5907,6195,1146
S07,35,O,6220,6404,1146
S07,35,O,6462,6836,2634
S07,35,O,6873,7036,2634
S07,35,O,7078,7561,2634
S07,35,.,7606,7885,.
S07,35,O,7924,8089,166
S07,36,E,274,421,674
S07,36,E,448,704,674
S07,36,O,729,1354,626
S07,36,E,1385,1653,674
S07,36,C,1683,1950,1217
S07,36,C,1992,2940,1217
S07,36,O,3176,3285,514
S07,36,E,3316,3596,586
S07,36,E,3617,3775,586
S07,36,O,3799,4202,514
S07,36,C,4231,4689,459
S07,36,E,4709,4854,586
S07,36,C,4919,5125,950
S07,36,C,5150,5477,950
S07,36,C,5505,5734,950
S07,36,C,5755,5939,950
S07,36,O,5999,6252,1611
S07,36,O,6279,6639,1611
S07,36,O,6688,6852,272
S07,36,O,6875,6981,272
S07,36,O,7034,7275,1611
S07,36,O,7318,7613,1611
S07,36,O,7640,8097,1611
S07,37,C,368,480,2203
S07,37,C,537,1181,1125
S07,37,C,1210,1689,1125
S07,37,C,1755,1957,2203
S07,37,C,1981,2292,2203
S07,37,C,2318,2891,2203
S07,37,C,2917,3172,2203
S07,37,C,3199,3372,2203
S07,37,C,3395,3686,2203
S07,37,C,3715,3993,2203
S07,37,O,4053,4187,747
S07,37,O,4212,4561,747
S07,37,O,4577,4838,747
S07,37,O,4902,5135,816
S07,37,C,5177,5377,745
S07,37,C,5396,5650,745
S07,37,C,5672,5960,745
S07,37,O,6002,6208,207
S07,37,O,6239,6458,1067
S07,37,O,6507,6737,1067
S07,37,O,6767,7205,1067
S07,37,O,7259,7435,1067
S07,37,O,7480,7702,816
S07,37,O,7719,7899,816
S07,37,O,7927,8104,816
S07,38,O,7,199,2869
S07,38,C,289,406,746
S07,38,O,435,576,478
S07,38,C,605,782,746
S07,38,C,808,1257,746
S07,38,O,1297,1632,478
S07,38,T,1693,2253,753
S07,38,T,2267,2458,753
S07,38,C,2488,3008,997
S07,38,C,3021,3333,997
S07,38,C,3353,3515,997
S07,38,O,3560,3775,2869
S07,38,O,3806,3954,2869
S07,38,O,3985,4192,2869
S07,38,O,4213,4504,2869
S07,38,O,4558,4804,2869
S07,38,O,4830,5037,2869
S07,38,.,5094,5303,.
S07,38,.,5333,5484,.
S07,38,O,5556,5849,485
S07,38,O,5906,6096,485
S07,38,.,6155,6525,.
S07,38,O,6592,6843,2869
S07,38,O,6887,7109,2869
S07,38,O,7164,7800,2869
S07,38,O,7852,8095,2869
S07,39,C,530,615,782
S07,39,C,650,843,782
S07,39,C,1098,1151,782
S07,39,C,1174,1226,782
S07,39,C,1243,1434,782
S07,39,C,1455,1657,782
S07,39,C,1686,1836,1152
S07,39,C,1869,2100,1152
S07,39,O,2128,2359,232
S07,39,C,2379,2597,1152
S07,39,C,2624,2915,1152
S07,39,C,2947,3204,1152
S07,39,O,3375,3405,1098
S07,39,O,3522,3573,1098
S07,39,O,3582,3632,1098
S07,39,O,3739,4020,1258
S07,39,O,4068,4343,1258
S07,39,O,4398,4700,1258
S07,39,O,4737,4799,1258
S07,39,O,4844,5048,886
S07,39,O,5066,5497,886
S07,39,O,5527,5775,886
S07,39,O,5858,6011,1098
S07,39,O,6309,6490,1098
S07,39,O,6568,6601,1098
S07,39,O,6831,6899,1098
S07,39,O,6999,7061,1098
S07,39,O,7099,7218,1098
S07,39,O,7235,7356,1098
S07,39,O,7411,7630,1098
S07,39,O,7712,7959,1258
S07,39,O,8004,8089,1258
S07,40,E,420,584,3141
S07,40,E,622,868,3141
S07,40,E,891,1258,3141
S07,40,E,1304,1461,3141
S07,40,E,1485,1810,3141
S07,40,E,1866,2557,3141
S07,40,C,2640,2954,4337
S07,40,C,2978,3220,4337
S07,40,C,3243,3626,4337
S07,40,E,3690,4044,3141
S07,40,O,4178,4272,1708
S07,40,O,4313,4395,1708
S07,40,O,4421,4673,1708
S07,40,O,4702,4848,1708
S07,40,O,4872,5024,1708
S07,40,O,5038,5193,1708
S07,40,O,5249,5495,1708
S07,40,O,5540,5685,1708
S07,40,E,5759,5839,3141
S07,40,E,6060,6227,3141
S07,40,C,6276,6448,4337
S07,40,E,6465,6671,3141
S07,40,C,6721,6801,4337
S07,40,O,6882,7309,1708
S07,40,E,7347,7720,3141
S07,41,C,251,400,831
S07,41,C,427,606,831
S07,41,C,624,962,831
S07,41,C,974,1135,831
S07,41,C,1179,1440,3167
S07,41,C,1456,1726,3167
S07,41,C,1752,1944,3167
S07,41,C,1961,2168,3167
S07,41,C,2181,2528,3167
S07,41,C,2563,2931,3167
S07,41,C,2969,3237,3167
S07,41,O,3269,3569,301
S07,41,C,3624,3832,1344
S07,41,C,3851,3993,1344
S07,41,C,4020,4285,625
S07,41,C,4299,4657,625
S07,41,C,4697,5022,1344
S07,41,C,5033,5698,1344
S07,41,C,5727,6060,428
S07,41,C,6075,6168,428
S07,41,C,6439,6549,238
S07,41,C,6573,6699,238
S07,41,C,6759,6939,3167
S07,41,C,6961,7107,3167
S07,41,C,7132,7488,3167
S07,41,C,7518,7797,3167
S07,41,C,7816,8097,3167
